id,nome,pais_original,pais_corrigido,nearest_cc,nearest_city,latitude,longitude,dist_km,hotel_count,status,nota
3511,Asmat,ID,ER,ER,Keren,16.16879,38.0741,59.3,11,Revisar (distância alta),
3520,Astana,KZ,MY,MY,Kuching,1.563635,110.34605,2.1,49,OK,
3532,A Taste of Coastal Texas,MX,US,US,Brady,31.25044,-99.25061,15.1,43,Revisar (distância alta),
3550,Atlanta/South,US,NI,NI,Nueva Guinea,11.578307,-84.01396,49.7,13,Revisar (distância alta),
3582,Auli,IN,UA,UA,Dniprovske,48.54324,34.45467,6.0,2,OK,
3584,Aure,NO,FR,FR,Mourmelon-le-Grand,49.27385,4.634843,25.2,13,Revisar (distância alta),
3604,Austin/UT and the Drag,US,RO,RO,Baciu,47.01667,23.4,25.7,29,Revisar (distância alta),
3641,Ayia Napa,ES,CY,CY,Paralímni,34.989323,33.996204,5.7,23,OK,
3658,Babakale,TR,GR,GR,Kalloní,39.479736,26.064867,30.0,3,Revisar (distância alta),
3668,Bac Ha,CN,VN,VN,Si Ma Cai,22.537756,104.29156,17.5,12,Revisar (distância alta),
3703,Baekdu Mountains,CN,KR,KR,Sangju,36.280052,128.04341,18.3,4,Revisar (distância alta),
3722,Bahawalpur,PK,IN,IN,Zira,31.029535,75.00919,7.0,26,OK,
3750,Baja Peninsula,MX,BR,BR,Camamu,-13.89214,-38.951336,17.4,7,Revisar (distância alta),
3752,Baja California Sur,US,MX,MX,Ciudad Insurgentes,25.5818,-111.57062,40.9,1,Revisar (distância alta),
3754,Bajgiran,IR,TM,TM,Änew,37.621933,58.41827,30.8,1,Revisar (distância alta),
3766,Baku Region,TR,GH,GH,Esim,4.970179,-2.501459,31.0,16,Revisar (distância alta),
3772,Balboa,US,ES,ES,Cacabelos,42.71017,-6.91472,19.8,1,Revisar (distância alta),
3776,Balestrand,DE,NO,NO,Hermansverk,61.209618,6.536083,17.1,14,Revisar (distância alta),
3780,Bali District,CN,TW,TW,Danshui,25.14569,121.40351,4.9,10,OK,
3786,Balkans,RO,BG,BG,Gotse Delchev,41.778503,23.814676,24.5,2,Revisar (distância alta),
3799,Ballyshannon,GB,IE,IE,Sligo,54.50198,-8.189766,31.5,9,Revisar (distância alta),
3803,Balta,UA,GB,GB,Lerwick,60.75019,-0.788887,69.2,2,Revisar (distância alta),
3826,Banat,RO,US,US,Kingsford,45.517746,-87.69762,42.4,1,Revisar (distância alta),
3842,Bandelier National Monument,MX,US,US,Los Alamos,35.7789,-106.33176,12.3,3,OK,
3861,Bangkok/Khao San Road,TH,IE,IE,Edenderry,53.35222,-7.20167,10.3,54,OK,
3883,Bangui,CF,CD,CD,Zongo,4.363512,18.583591,2.6,12,OK,
3892,Ban Nahin,VN,TH,TH,Seka,18.242395,104.2128,44.3,4,Revisar (distância alta),
3938,Barelang Islands,ID,HK,HK,San Tung Chung Hang,22.26382,113.96038,2.4,1,OK,
3939,Barentsburg,NO,SJ,SJ,Longyearbyen,78.06536,14.217236,37.1,21,Corrigido,Svalbard (Noruega)
3975,Basaseachic Falls National Park,MX,NZ,NZ,Queenstown,-44.791634,167.7542,76.3,2,Revisar (distância alta),
3983,Basra,IQ,SA,SA,Fayfā’,17.395979,43.10557,13.3,36,OK,
3990,Bataan,CN,PH,PH,Balanga,14.643603,120.46576,8.4,9,OK,
4066,Beaudry Provincial Park,BR,CA,CA,Winnipeg,49.86169,-97.477196,23.8,2,Revisar (distância alta),
4136,Belcoo,IE,GB,GB,Enniskillen,54.29667,-7.871408,15.9,7,Revisar (distância alta),
4138,Belek,TR,TM,TM,Jebel,39.938534,53.847305,47.1,15,Revisar (distância alta),
4176,Belo Horizonte,BR,AO,AO,Cunhinga,-11.916575,16.905655,37.6,43,Revisar (distância alta),
4179,Belturbet,GB,IE,IE,Cavan,54.10074,-7.444042,13.4,13,OK,
4254,Bernal,MX,AR,AR,Quilmes,-34.711445,-58.28128,2.6,16,OK,
4287,Bethuadahari Wildlife Sanctuary,IN,US,US,Azle,32.90874,-97.58419,3.9,2,OK,
4290,Bettendorf,US,FR,FR,Altkirch,47.585247,7.277087,5.2,16,OK,
4301,Beypore Beach,IN,US,US,Glendive,46.91807,-104.00437,57.6,20,Revisar (distância alta),
4324,Bhutan,IN,BT,BT,Trongsa,27.549511,90.511925,5.2,39,OK,
4352,Big Pine Key,BR,US,US,Marathon,24.692642,-81.37258,28.6,11,Revisar (distância alta),
4391,Bintan Resorts,SG,ID,PG,Tabubil,-4.518894,140.55768,112.2,17,Corrigido,Indonésia
4396,Bioko,FR,PG,PG,Mendi,-5.875043,143.40898,40.8,1,Revisar (distância alta),
4406,Birr,IE,FR,FR,Héricourt,47.61396,6.78557,4.9,16,OK,
4437,Black Point and Pine Point,AU,US,US,Detroit Lakes,46.97774,-95.38364,39.4,5,Revisar (distância alta),
4493,Blueskin Bay,NZ,IT,IT,Cefalù,38.41409,14.04068,41.8,5,Revisar (distância alta),
4497,Blumenau,BR,PL,PL,Elbląg,54.19367,19.58983,12.7,20,OK,
4534,Bohuslän,NO,SE,SE,Uddevalla,58.23333,11.8,15.2,3,Revisar (distância alta),
4543,Bol,HR,BO,BO,San Julian,-17.740334,-62.93384,8.6,10,OK,
4560,Bonaire,NL,US,US,Warner Robins,32.543842,-83.59602,8.5,12,OK,
4590,Boring,BR,US,US,Damascus,45.432663,-122.36951,7.2,10,OK,
4602,Bosanska Krajina,HR,BA,BA,Gradiška,45.05972,17.050463,18.6,1,Revisar (distância alta),
4616,Boston/North End,US,GB,GB,Boston,52.9556,-0.167727,9.7,45,OK,
4628,Bougainville,AU,FR,FR,Amiens,49.869915,2.043234,18.7,17,Revisar (distância alta),
4655,Boyle,IE,CA,CA,Fort Saskatchewan,54.59083,-112.809166,102.7,8,Corrigido,"Alberta, Canadá"
4657,Bozel,IT,FR,FR,Bourg-Saint-Maurice,45.442383,6.64694,21.4,9,Revisar (distância alta),
4660,Brač,HR,FR,FR,Saint-Maximin-la-Sainte-Baume,43.472027,5.953499,7.9,2,OK,
4687,Brandenburg,DE,US,US,Fort Knox,37.99896,-86.16941,21.7,2,Revisar (distância alta),
4766,Brighton Seminole Indian Reservation,US,CA,CA,Eastern Charlotte,45.26545,-67.61208,66.5,2,Revisar (distância alta),
4828,Brown County State Park,TR,US,US,Bloomington,39.145573,-86.22602,26.0,10,Revisar (distância alta),
4843,Brunei,CN,BN,BN,Liang,4.413715,114.56539,30.3,1,Revisar (distância alta),
4883,Buenos Aires (province),AR,PE,PE,Chimbote,-9.122116,-78.530975,8.7,4,OK,
4896,Bukit Peninsula,ID,US,US,Macedonia,41.24117,-81.55262,8.9,40,OK,
4898,Bukit Tinggi,MY,ID,ID,Sintang,-0.243651,112.70704,138.6,4,Corrigido,Indonésia (não Malásia)
4910,Bundang,KR,CM,CM,Tchéboa,9.13333,12.95,28.3,30,Revisar (distância alta),
4932,Burley (England),FR,GB,GB,Ringwood,50.8266,-1.70164,6.5,14,OK,
4942,Burlington County,BR,US,US,Vincentown,39.93254,-74.722664,2.2,2,OK,
4943,Burma Road,CN,AU,AU,Geraldton,-28.954975,115.03724,45.6,5,Revisar (distância alta),
4957,Buru Island,IN,ID,ID,Namrole,-3.459143,126.65623,43.7,19,Revisar (distância alta),
4985,Bylakuppe,BR,IN,IN,Kushālnagar,12.429251,75.995346,5.1,10,OK,
4993,Åland,FI,AX,AX,Ytterby,60.151596,20.08803,4.3,4,OK,
5023,Ústí nad Orlicí District,PL,CZ,CZ,Letohrad,50.0,16.53333,4.7,1,OK,
5036,Świeradów-Zdrój,CZ,PL,PL,Gryfów Śląski,50.90934,15.333216,14.8,4,OK,
5038,Şirince,GB,TR,TR,Selçuk,37.942352,27.432835,5.7,2,OK,
5080,Cahokia Mounds State Historic Site,BR,US,US,Collinsville,38.652115,-90.064674,7.2,25,OK,
5108,Calais (Maine),US,CA,CA,Eastern Charlotte,45.18902,-67.27814,39.1,10,Revisar (distância alta),
5144,Calvert City,CN,US,US,Paducah,37.03339,-88.35004,22.9,7,Revisar (distância alta),
5169,Caminha,PT,ES,ES,O Rosal,41.87576,-8.838838,6.6,9,OK,
5170,French Way,ES,US,US,Tracy,37.703915,-121.44583,4.4,9,OK,
5179,Campeche (state),MX,VE,VE,Tocuyo de La Costa,10.962301,-68.46193,12.6,3,OK,
5185,Campobello Island,US,CA,CA,Eastern Charlotte,44.89385,-66.91937,25.2,15,Revisar (distância alta),
5195,Canadian,BR,US,US,Perryton,35.91201,-100.3839,66.0,11,Revisar (distância alta),
5224,Canowindra,AU,GB,GB,Fort William,57.3886,-6.1938,91.2,16,Revisar (distância alta),
5232,Cantonment,US,IN,IN,Mānegaon,23.172075,80.01837,3.8,2,OK,
5235,Canyon de Guadalupe,MX,GP,GP,Le Gosier,16.208658,-61.439903,5.7,1,OK,
5240,Cao Bang,CN,VN,VN,Thị Trấn Nước Hai,22.742693,106.106094,4.8,9,OK,
5255,Cape Elizabeth,BR,US,US,South Portland,43.59644,-70.22848,5.1,8,OK,
5278,Caprock Canyons State Park,TR,US,US,Plainview,34.410244,-101.05322,65.1,8,Revisar (distância alta),
5280,Captiva Island,MX,US,US,Sanibel,26.527578,-82.19482,19.3,7,Revisar (distância alta),
5281,Capurganá,CO,PA,PA,Unión Chocó,8.6366,-77.34719,64.8,10,Revisar (distância alta),
5292,Carbonear,PT,CA,CA,Bay Roberts,47.733124,-53.23662,15.0,20,Revisar (distância alta),
5296,Cardenás,MX,ES,ES,Nájera,42.37384,-2.76604,5.8,1,OK,
5300,Cardston,US,CA,CA,Lethbridge,49.200115,-113.316574,66.2,12,Revisar (distância alta),
5373,Cassis,FR,HT,HT,Thomazeau,18.61571,-72.07461,4.6,24,OK,
5391,Castile and León,PT,ES,ES,Tordesillas,41.55005,-5.13874,12.6,1,OK,
5423,Catron County,MX,US,US,Silver City,33.902695,-108.38008,126.3,8,Corrigido,"Novo México, EUA"
5428,Cave City,NZ,US,US,Richlands,37.18962,-82.06933,26.7,39,Revisar (distância alta),
5454,Cedar Point,BR,US,US,Peru,41.263092,-89.12564,7.2,5,OK,
5462,Center (North Dakota),BR,US,US,Mandan,47.116386,-101.29959,44.8,6,Revisar (distância alta),
5500,Central Slovakia,PL,SK,SK,Brezno,48.833565,19.47251,12.4,7,OK,
5512,Cerbère,ES,FR,FR,Banyuls de la Marenda,42.441296,3.164695,5.6,7,OK,
5574,Changle,GB,CN,CN,Houyu,25.96604,119.51856,10.5,11,OK,
5603,Charleville,AU,IE,IE,Mallow,52.354645,-8.682883,24.8,11,Revisar (distância alta),
5604,Charlevoix,CA,US,US,Bay Harbor,45.31765,-85.25835,14.7,6,OK,
5631,Chatham Islands,NZ,SD,SD,Wadi Halfa,22.42446,31.82595,84.1,40,Revisar (distância alta),
5780,Chiloé National Park,CL,ES,ES,Calp,38.6783,0.08935,5.4,1,OK,
5812,Chiran,JP,IN,IN,Nagrota Bagwān,32.026634,76.39148,9.1,4,OK,
5825,Chiusi,IT,SM,SM,Poggio di Chiesanuova,43.76798,12.293714,18.3,6,Revisar (distância alta),
5853,Christmas Island,GB,CX,CX,Flying Fish Cove,-10.483777,105.64723,7.7,27,OK,
5869,Chuuk,JP,FM,FM,Weno,8.606235,151.83275,129.0,7,Corrigido,Estado Federado da Micronésia
5977,Cloudcroft,MX,US,US,Alamogordo,32.957664,-105.74272,21.3,24,Revisar (distância alta),
5987,Coal Region,CH,GB,GB,Burngreave,53.414238,-1.413782,3.8,15,OK,
5991,Coastal Georgia,BR,US,US,Dalton,34.696815,-84.738976,22.6,1,Revisar (distância alta),
6004,Cochamó Valley,CL,AR,AR,San Carlos de Bariloche,-41.380802,-72.07148,68.9,6,Revisar (distância alta),
6021,Cojedes,PT,VE,VE,Las Vegas,9.333664,-68.350365,38.1,1,Revisar (distância alta),
6046,Collingwood (New Zealand),NZ,GB,GB,Pembroke,51.670963,-4.702831,14.5,5,OK,
6231,Costa Brava,ES,AR,AR,Mercedes,-34.774414,-59.69925,28.1,17,Revisar (distância alta),
6253,Courmayeur,IT,FR,FR,Chamonix-Mont-Blanc,45.831654,6.946156,11.8,6,OK,
6306,Croatia,HR,SI,SI,Osilnica,45.471962,14.706504,6.4,2,OK,
6371,Cut Bank,US,US,CA,Coaldale,48.63304,-112.326164,122.4,17,Revisar (distância alta),"Montana, EUA"
6375,Cuyahoga County,TR,US,US,Brooklyn,41.430134,-81.69056,3.9,13,OK,
6382,Cygnet,AU,US,US,Bowling Green,41.24005,-83.64326,15.0,21,Revisar (distância alta),
6384,Cyprus,TR,CY,CY,Léfka,34.917416,32.889904,21.9,3,Revisar (distância alta),
6429,Dalsland,RU,NO,NO,Førde,61.056698,5.560067,46.8,12,Revisar (distância alta),
6521,D-Day beaches,FR,CA,CA,Bonnyville,54.83909,-111.96596,101.7,40,Corrigido,
6580,Demirköy,GB,TR,TR,Vize,41.82415,27.765146,27.6,9,Revisar (distância alta),
6592,Denmark (Western Australia),AU,DK,DK,Vejen,55.378426,9.131806,11.4,3,OK,
6599,Deokjeok Island,KR,IS,IS,Akureyri,65.0,-18.0,76.1,3,Revisar (distância alta),
6616,Desaru,CN,MY,MY,Bandar Penawar,1.541002,104.264305,4.4,40,OK,
6709,Diving Aliwal Shoal,ZA,CY,CY,Protaras,34.96361,34.072933,5.6,9,OK,
6710,Diving in Chuuk,JP,FM,FM,Weno,7.454,151.805,4.1,10,OK,Estado Federado da Micronésia
6717,Diving in the Philippines,PH,ES,ES,Los Llanos de Aridane,28.71144,-17.95556,6.9,7,OK,
6718,Diving the Cape Peninsula and False Bay,ZA,CA,CA,Qualicum Beach,49.49128,-124.35006,17.3,40,Revisar (distância alta),
6719,Diving the Cape Peninsula and False Bay/Duiker Island,ZA,NL,NL,Enkhuizen,52.69036,5.231231,4.3,1,OK,
6749,Dolores (Colorado),US,ES,ES,Calp,38.67553,0.07775,4.5,2,OK,
6754,Dona Paula,IN,BR,BR,Lontras,-27.237986,-49.494507,9.3,6,OK,
6870,Dunseith,CA,US,US,Minot Air Force Base,48.813057,-100.06097,103.6,7,Corrigido,
6921,Eastern Cuba,GB,ZA,ZA,Butterworth,-32.319443,28.199722,4.9,1,OK,
6931,Eastern Slovakia,PL,SK,SK,Sobrance,48.717014,22.273935,7.4,15,OK,
6932,Eastern Slovenia,HR,SI,SI,Zagorje ob Savi,46.08333,15.0,5.4,3,OK,
6949,East Jutland,DK,US,US,Northridge,34.249733,-118.51642,3.0,3,OK,
6952,East Kootenays,CA,ID,ID,Sumberpucung,-8.086424,112.5,8.2,1,OK,
6995,Eckerö,SE,AX,AX,Yomala,60.2325,19.5392,23.0,10,Corrigido,
7064,Elba,IT,US,US,Enterprise,31.41461,-86.067726,23.0,12,Revisar (distância alta),
7070,El Castaño,MX,VE,VE,La Victoria,10.188661,-67.363945,5.5,1,OK,
7107,Beaver Hills,CA,US,US,New Haven,41.324505,-72.94609,2.4,15,OK,
7150,Elsinore,SE,US,US,Richfield,38.683083,-112.14828,11.4,46,OK,
7203,Ephesus,GB,US,US,Carrollton,33.406178,-85.24925,25.1,16,Revisar (distância alta),
7259,Esso,CH,UG,UG,Kapchorwa,1.295578,34.749863,35.3,1,Revisar (distância alta),
7282,European route E39,NO,TR,TR,Kırklareli,41.910603,27.129932,21.1,14,Revisar (distância alta),
7296,Evian,CH,IT,IT,Aosta,45.710827,7.200502,9.5,1,OK,
7347,Falcon Lake,CA,US,US,Zapata,26.782078,-99.24472,14.2,4,OK,
7364,Falmouth (Maine),BR,US,US,Portland,43.721985,-70.232704,7.5,7,OK,
7384,Faroe Islands,DK,FO,FO,Tórshavn,62.028236,-6.881926,6.1,1,OK,
7415,Ferdinand,AT,US,US,Lyndon,44.722713,-71.774956,29.8,7,Revisar (distância alta),
7436,Fiji,NZ,FJ,FJ,Levuka,-18.12397,179.01227,32.8,3,Revisar (distância alta),
7457,Fishguard,IE,GB,GB,Haverfordwest,51.993835,-4.97681,21.4,12,Revisar (distância alta),
7524,Foppolo,IT,ES,ES,Calp,38.6783,0.08935,5.4,5,OK,
7531,Forestville,CA,UA,UA,Volovets,48.65811,23.28091,9.2,10,OK,
7570,Fort Sumner,MX,US,US,Portales,34.47167,-104.24551,89.5,1,Revisar (distância alta),
7632,Frederick County,CA,US,US,Winchester,39.212704,-78.27917,10.4,3,OK,
7674,Frombork,DE,PL,PL,Braniewo,54.358364,19.68237,9.2,5,OK,
7683,Fugging,AT,DE,DE,Tittmoning,48.06741,12.862345,7.1,1,OK,
7761,Gangwon,JP,KR,KR,Jumunjin,37.772526,128.38208,41.2,12,Revisar (distância alta),
7776,Garden City (Michigan),BR,US,US,Escanaba,45.7747,-86.5507,40.0,3,Revisar (distância alta),
7795,Garner State Park,TR,US,US,Uvalde,29.58826,-99.737274,42.4,7,Revisar (distância alta),
7819,Gaza Strip,EG,PS,PS,Az Zuwāydah,31.443224,34.36001,2.0,27,OK,
7829,Güssing,AT,HU,HU,Szentgotthárd,47.058765,16.324337,12.4,6,OK,
7837,Gedser,DE,DK,DK,Alholm,54.577045,11.931356,16.6,7,Revisar (distância alta),
7895,Giant's Causeway,CA,AU,AU,Albany,-34.68333,118.73333,86.4,1,Revisar (distância alta),
7927,Gir Forest National Park,IN,CN,CN,Wulingyuan,29.297308,110.43844,11.8,2,OK,
7942,Glacier National Park (Montana),CA,US,US,Columbia Falls,48.617485,-113.76089,41.3,34,Revisar (distância alta),
7969,Glenfinnan,GB,CA,CA,Stratford,46.293476,-62.969925,11.9,8,OK,
8010,Goldendale,BR,US,US,The Dalles,45.82068,-120.82173,37.4,10,Revisar (distância alta),
8079,GR 10,ES,IT,IT,Grosseto,42.77511,11.287805,14.6,1,OK,
8115,Grand Isle (Louisiana),MX,US,US,Galliano,29.236618,-89.9873,37.9,3,Revisar (distância alta),
8192,Green Kalahari,ZA,US,US,Hobart,44.513603,-88.1184,3.0,1,OK,
8195,Green Mountains,CA,US,US,Minot Air Force Base,49.13227,-101.50633,80.0,11,Revisar (distância alta),
8268,Guadeloupe,MX,GP,GP,Baie-Mahault,16.252882,-61.568684,2.4,6,OK,
8271,Guamote,ES,EC,EC,Alausí,-2.049332,-78.64267,28.4,1,Revisar (distância alta),
8311,Guinsa,CN,KR,KR,Neietsu,37.03129,128.47966,17.1,7,Revisar (distância alta),
8320,Gulf Coast (Mississippi),MX,US,US,Fort Myers Beach,26.40447,-81.88712,8.3,1,OK,
8575,Havelock Island,TH,IN,IN,Bamboo Flat,11.965196,92.99562,42.3,38,Revisar (distância alta),
8589,Hawley,BR,US,US,Abilene,32.613373,-99.813034,19.8,9,Revisar (distância alta),
8659,Helvetia (West Virginia),CH,US,US,Buckhannon,38.706005,-80.201035,32.1,14,Revisar (distância alta),
8678,Herculaneum,IT,US,US,Pevely,38.268387,-90.38012,2.1,24,OK,
8726,High Plains,MX,US,US,Vine Grove,37.77312,-86.21108,20.6,2,Revisar (distância alta),
8746,Hillswick,IN,GB,GB,Lerwick,60.476532,-1.487589,40.6,4,Revisar (distância alta),
8774,Hiva Oa,FR,PF,PF,Taiohae,-9.779326,-139.00679,154.0,23,Corrigido,Ilha na Polinésia Francesa
8778,Hluhluwe-iMfolozi Park,ZA,ES,ES,Calp,38.6783,0.08935,5.4,5,OK,
8826,Holy Island (near Arran),IE,US,US,Bay Harbor,45.23195,-85.16673,16.1,3,Revisar (distância alta),
9004,Hydra,GR,DZ,DZ,Birkhadem,36.747425,3.040183,3.7,19,OK,
9032,Idyllwild,MX,US,US,Valle Vista,33.740276,-116.71894,16.1,52,Revisar (distância alta),
9119,Interior (Iceland),IS,US,US,Ronkonkoma,40.80501,-73.171104,3.0,5,OK,
9120,Interlake,CA,ES,ES,Arona,28.05203,-16.71774,6.4,9,OK,
9171,Ischgl,CH,IT,IT,Domodossola,46.325768,8.40917,24.9,11,Revisar (distância alta),
9231,Italian Lake District,IT,CA,CA,Courtenay,49.476173,-125.205315,27.9,9,Revisar (distância alta),
9318,Jamestown (California),MX,US,US,Oakdale,37.95326,-120.4227,42.7,15,Revisar (distância alta),
9332,Jan Mayen,NO,SJ,SJ,Olonkinbyen,70.99517,-8.465656,12.3,1,OK,
9368,Jelling,DK,DE,DE,Tönning,54.33045,8.7737,10.9,11,OK,
9458,John o'Groats,DK,GB,GB,Wick,58.637302,-3.068968,22.1,8,Revisar (distância alta),
9518,Kabardino-Balkaria,DE,RU,RU,Kenzhe,43.44283,43.420483,12.4,1,OK,
