"destino_id","destino_nome","pais_encontrado","hotel_count","classificacao","acao","prioridade_acao","latitude","longitude","motivo"
"27874","Sutomore","Montenegro","2","real","manter","","42.1426733","19.0429902","lugar (/administrative, imp=0.43)"
"19786","Jhang","Pakistan","2","real","manter","","31.2728805","72.3103071","lugar (/city, imp=0.46)"
"23424","Jyrgalan","Кыргызстан","2","real","manter","","42.5939425","78.3152435","lugar (photon: waterway/river)"
"19609","Miami International Airport","United States","2","real","manter","","25.7949789","-80.2867234","lugar (/aerodrome, imp=0.56)"
"22991","Zwijndrechtse Waard","Netherlands","2","real","manter","","51.8286107","4.6109563","lugar (/island, imp=0.27)"
"25742","Umunya","Nigeria","2","real","manter","","6.5128428","3.3073721","lugar pequeno (/residential, imp=0.05)"
"19419","Ozark National Forest","United States","2","real","manter","","35.8125795","-93.5626867","lugar (/forest, imp=0.00)"
"23122","Harry Reid International Airport","United States","2","real","manter","","36.0861034","-115.1611002","lugar (/aerodrome, imp=0.49)"
"25921","Douglas-Apsley National Park","Australia","2","real","manter","","-41.7721045","148.1867384","lugar (/nature_reserve, imp=0.32)"
"25720","Ganjuwa","Nigeria","2","real","manter","","10.7493609","9.9899566","lugar (/administrative, imp=0.27)"
"19553","Daniel Boone National Forest","United States","2","real","manter","","37.8409723","-83.6188265","lugar (/protected_area, imp=0.43)"
"21348","Miguasha National Park","Canada","2","real","manter","","48.0840511","-66.2769056","lugar (/hamlet, imp=0.13) (nome limpo)"
"26658","Cabo de Hornos National Park","Chile","2","real","manter","","-55.855841","-67.8283764","lugar (/national_park, imp=0.38)"
"17051","Talensac","France","2","real","manter","","48.1092798","-1.9269063","lugar (/administrative, imp=0.55)"
"19550","Grant Wood Country","United States","2","real","manter","","41.6570121","-91.5181906","POI com nome correspondente (photon: building/house)"
"26225","Shimshal","Pakistan","2","real","manter","","36.4374969","75.3166778","lugar (/village, imp=0.15)"
"19304","Orange City-Alton","United States","2","real","manter","","30.0387416","-93.8538177","lugar pequeno (/residential, imp=0.05)"
"20486","Hell's Gate National Park","Kenya","2","real","manter","","-0.8896355","36.3188478","lugar (/nature_reserve, imp=0.40)"
"27601","Mai'Adua","Nigeria","2","real","manter","","13.161061","8.2129682","lugar (/administrative, imp=0.30)"
"17094","Tangting","Nepal","2","real","manter","","26.7735495","87.9573434","lugar (photon: waterway/river)"
"22454","Vesanto","Finland","2","real","manter","","62.9302543","26.4089399","lugar (/administrative, imp=0.43)"
"27886","Gandesa","Spain","2","real","manter","","41.0520413","0.4388956","lugar (/administrative, imp=0.51)"
"26367","Toorale National Park","Australia","2","real","manter","","-30.3270488","145.4389323","lugar (/nature_reserve, imp=0.39)"
"28279","Rejinagar","India","2","real","manter","","23.8536737","88.2588063","lugar (/station, imp=0.35)"
"27804","Byerazino","Belarus","2","real","manter","","53.8346711","28.9938174","lugar (/administrative, imp=0.44)"
"27773","Río Pilcomayo National Park","Argentina","2","real","manter","","-25.0527049","-58.1307332","lugar (/protected_area, imp=0.37)"
"23572","Dwarakatirumala","India","2","real","manter","","16.9389365","81.2529074","lugar (/administrative, imp=0.24)"
"17090","Tangalle","Sri Lanka","2","real","manter","","6.0250847","80.7949279","lugar (/town, imp=0.35)"
"28080","Haroa","India","2","real","manter","","22.5714173","88.6753164","lugar (/administrative, imp=0.42)"
"23116","Sheremetyevo International Airport","Russia","2","real","manter","","55.9760876","37.4238008","lugar (/aerodrome, imp=0.56)"
"23634","Charyn Canyon","Kazakhstan","2","real","manter","","43.3249952","79.0585755","lugar (/nature_reserve, imp=0.35)"
"23165","Bajothang","Nepal","2","real","manter","","29.7224463","81.246348","lugar (photon: boundary/administrative)"
"25599","Pétervására","Hungary","2","real","manter","","48.0192068","20.0983738","lugar (/administrative, imp=0.47)"
"25773","Etinan","Nigeria","2","real","manter","","4.8457415","7.8431499","lugar (/administrative, imp=0.33)"
"18704","Wind Cave National Park","United States","2","real","manter","","43.5788651","-103.4708532","lugar (/nature_reserve, imp=0.49)"
"24747","Zayed International Airport","United Arab Emirates","2","real","manter","","24.4409311","54.637726","lugar (/aerodrome, imp=0.49)"
"27967","Shipton-under-Wychwood","United Kingdom","2","real","manter","","51.8581674","-1.596495","lugar (/village, imp=0.36)"
"23338","Żabbar","Malta","2","real","manter","","35.8753368","14.5374788","lugar (/administrative, imp=0.49)"
"24643","Odiorne Point State Park","United States","2","real","manter","","43.0400095","-70.7228077","lugar (/park, imp=0.32)"
"25685","Lagos City/Mainland","Nigeria","2","real","manter","","6.4550575","3.3941795","lugar (/city, imp=0.65) (nome limpo)"
"26454","Shyamnagar","Bangladesh","2","real","manter","","21.9096828","89.1966419","lugar (/administrative, imp=0.39)"
"22045","Ampelas (Paros)","Greece","2","real","manter","","37.1030654","25.2643902","lugar (/village, imp=0.15)"
"24098","Albarracín","Spain","2","real","manter","","40.4072825","-1.4442792","lugar (/administrative, imp=0.54)"
"22293","Sierra de la Ventana","Argentina","2","real","manter","","-38.1385145","-61.7932352","lugar (/administrative, imp=0.19)"
"25844","Las Catalinas","Argentina","2","real","manter","","-34.5747329","-58.4878489","lugar (/station, imp=0.29)"
"9496","Judaean Desert","ישראל","2","real","manter","","30.9313844","35.2039375","lugar (photon: boundary/protected_area)"
"18683","Willmar","United States","2","real","manter","","45.1219492","-95.0435373","lugar (/administrative, imp=0.48)"
"11365","Malolotja Nature Reserve","Eswatini","2","real","manter","","-26.0933","31.0951","reserva/parque natural real (geocodificado)"
"17526","Topoľčany","Slovakia","2","real","manter","","48.5594345","18.1754394","lugar (/town, imp=0.53)"
"27177","Coggeshall","United Kingdom","2","real","manter","","51.8818632","0.6818747","lugar (/administrative, imp=0.45)"
"26108","Fort Lytton National Park","Australia","2","real","manter","","-27.4145833","153.1506388","lugar (/nature_reserve, imp=0.42)"
"24503","Fanning Springs","United States","2","real","manter","","29.5907915","-82.9292906","lugar (/administrative, imp=0.42)"
"23850","Jalal-Abad","Kyrgyzstan","2","real","manter","","41.4804383","72.4649525","lugar (/administrative, imp=0.52)"
"27051","Hoffman Estates","United States","2","real","manter","","42.0427256","-88.0792782","lugar (/administrative, imp=0.56)"
"28260","Memari","India","2","real","manter","","23.1777293","88.0966249","lugar (/town, imp=0.44)"
"25829","Ode Remo","Nigeria","2","real","manter","","6.9700678","3.6757466","lugar (/village, imp=0.15)"
"20913","Travels of Hans Christian Andersen","Danmark","2","nao-e-lugar","remover/flag","baixa","","","conceito/tema de viagem (nao e lugar real)"
"25487","Szada","Hungary","2","real","manter","","47.6363332","19.3116981","lugar (/administrative, imp=0.48)"
"26775","Alutaguse National Park","Estonia","2","real","manter","","59.3544051","26.9710681","lugar pequeno (/residential, imp=0.05) (nome limpo)"
"26325","Barakar","India","2","real","manter","","23.7381183","86.8175726","lugar (photon: place/suburb)"
"26373","Villanterio","Italy","2","real","manter","","45.219467","9.364356","lugar (/administrative, imp=0.56)"
"12670","National City","United States","2","real","manter","","32.6781085","-117.0991967","lugar (/administrative, imp=0.48)"
"26431","Central Himachal Pradesh","India","2","real","manter","","31.8999607","76.2210227","POI com nome correspondente (photon: landuse/industrial)"
"18701","Wincanton","United Kingdom","2","real","manter","","51.0560417","-2.4112309","lugar (/town, imp=0.45)"
"17241","Tenorio Volcano National Park","Costa Rica","2","real","manter","","10.6431913","-84.9532427","lugar (/national_park, imp=0.31)"
"11497","Maple Canyon","United States","2","real","manter","","47.6857059","-120.2981504","lugar (photon: waterway/stream)"
"17100","Tanjung Uban","Indonesia","2","real","manter","","1.0645456","104.2219346","lugar (/town, imp=0.17)"
"16355","Solomon Islands","Solomon Islands","2","real","manter","","-8.7053941","159.1070694","lugar (/administrative, imp=0.70)"
"20894","Saffron Walden","United Kingdom","2","real","manter","","52.021569","0.2411256","lugar (/town, imp=0.47)"
"16644","Sterling-Rock Falls","United States","2","real","manter","","41.7913636","-89.6803102","POI real (photon: tourism/museum)"
"28341","South Saint Paul","United States","2","real","manter","","44.8906694","-93.0372808","lugar (/administrative, imp=0.49)"
"27244","Dunukofia","Nigeria","2","real","manter","","6.2738049","6.9780011","lugar (/administrative, imp=0.30)"
"15625","Santa Tecla","El Salvador","2","real","manter","","13.673752","-89.2885987","lugar (/administrative, imp=0.45)"
"21880","Carluke","United Kingdom","2","real","manter","","55.7343202","-3.8382548","lugar (/town, imp=0.39)"
"26152","North Arm","Australia","2","real","manter","","-26.5156274","152.9543822","lugar (/administrative, imp=0.32)"
"20708","Marawi","Philippines","2","real","manter","","8.0047262","124.2854351","lugar (/administrative, imp=0.49)"
"15251","Saint-Barthélemy","France","2","real","manter","","17.8967693","-62.825598","lugar (/administrative, imp=0.62)"
"27355","Tapantí National Park","Costa Rica","2","real","manter","","9.6763957","-83.7211406","lugar (/national_park, imp=0.31)"
"11604","Marulan","Australia","2","real","manter","","-34.7111747","150.0064012","lugar (/administrative, imp=0.33)"
"22866","Lava Hot Springs","United States","2","real","manter","","42.6193625","-112.011071","lugar (/administrative, imp=0.38)"
"15354","Salinas (Ecuador)","Ecuador","2","real","manter","","-2.2612497","-80.9237973","lugar (/administrative, imp=0.43)"
"19422","Cupramontana","Italy","2","real","manter","","43.4485127","13.1211571","lugar (/administrative, imp=0.49)"
"26854","Computers","India","2","real","manter","","17.4741437","78.5694303","POI com nome correspondente (photon: shop/electronics)"
"20519","Val Camonica","Italy","2","real","manter","","46.0743721","10.3399953","lugar (/valley, imp=0.50)"
"23418","Kidal","Mali","2","real","manter","","19.802089","0.7253125","lugar (/administrative, imp=0.46)"
"23428","Basketball in North America","India","2","real","manter","","12.9813175","77.6396495","POI com nome correspondente (photon: landuse/recreation_ground)"
"23341","Santo Tomas (Batangas)","Philippines","2","real","manter","","14.1078443","121.1453304","lugar (/administrative, imp=0.47)"
"28193","Ichkabal","Mexico","2","real","manter","","18.6825208","-88.6305479","lugar pequeno real (baixa importancia no OSM)"
"20153","Varvara","Bulgaria","2","real","manter","","42.1206546","27.9007424","lugar (/village, imp=0.33)"
"22493","Minneriya National Park","Sri Lanka","2","real","manter","","8.0161446","80.850139","lugar (/nature_reserve, imp=0.27)"
"17791","Twante","Myanmar","2","real","manter","","16.716667","95.933333","lugar (/town, imp=0.00)"
"27822","Barguna District","Bangladesh","2","real","manter","","22.1313358","90.1172431","lugar (/administrative, imp=0.48)"
"25923","Madaripur district","Bangladesh","2","real","manter","","23.2340107","90.1446079","lugar (/administrative, imp=0.49)"
"23119","Dalaba","Guinea","2","real","manter","","10.6911854","-12.2516243","lugar (/town, imp=0.16)"
"21167","Ranomafana National Park","Madagascar","2","real","manter","","-21.2202024","47.4260632","lugar (/protected_area, imp=0.43)"
"24463","Fruitland Park","United States","2","real","manter","","28.8613765","-81.9064705","lugar (/administrative, imp=0.43)"
"21025","Câlnic","Romania","2","real","manter","","45.8822064","23.6479115","lugar (/administrative, imp=0.50)"
"21960","Matagi Island","Tokelau","2","real","manter","","-9.3579561","-171.1790872","lugar (/bay, imp=0.11)"
"22631","Golan Heights (Syria)","ישראל","2","real","manter","","33.0039596","35.7340814","lugar (photon: boundary/claim)"
"15564","San Pedro la Laguna","Guatemala","2","real","manter","","14.6541186","-91.2615284","lugar (/administrative, imp=0.34)"
"11487","Mantralayam","India","2","real","manter","","15.9413643","77.4236981","lugar (/village, imp=0.35)"
"26058","Camino Finisterre","España","2","real","manter","","42.882779","-9.2719944","POI real (photon: historic/memorial)"
"14970","Rio San Juan","Nicaragua","2","real","manter","","11.3080026","-84.7550693","lugar (/administrative, imp=0.44)"
"25647","Esiẹ","Nigeria","2","real","manter","","8.214607","4.8995279","lugar (/village, imp=0.15)"
"21208","Kazarman","Kyrgyzstan","2","real","manter","","41.4033967","74.0201649","lugar (/town, imp=0.16)"
"26680","Canicattì","Italy","2","real","manter","","37.358942","13.850364","lugar (/administrative, imp=0.50)"
"28125","Karmatanr","India","2","real","manter","","24.9873028","87.495264","lugar (/administrative, imp=0.16)"
"26517","Kazbegi National Park","Georgia","2","real","manter","","42.6686165","44.6047523","lugar (/protected_area, imp=0.33)"
"26390","Charlemont","United States","2","real","manter","","42.6275354","-72.874488","lugar (/administrative, imp=0.40)"
"15514","San Joaquin Valley","Philippines","2","real","manter","","20.4428683","121.9892625","lugar (/village, imp=0.15)"
"27860","Bellata","Australia","2","real","manter","","-29.9157031","149.791325","lugar (/administrative, imp=0.18)"
"21483","Mbale","Uganda","2","real","manter","","0.9765706","34.2021869","lugar (/administrative, imp=0.47)"
"28415","Doddaballapura","India","2","real","manter","","13.2929583","77.5431463","lugar (/town, imp=0.43)"
"12677","Nature Park Bulgarka","Україна","2","real","manter","","48.2443703","24.5537551","lugar (photon: boundary/national_park)"
"24132","Staro Nagoričane","North Macedonia","2","real","manter","","42.1990188","21.8294161","lugar (/administrative, imp=0.19)"
"11289","Maggie Valley","United States","2","real","manter","","35.5181575","-83.0976419","lugar (/administrative, imp=0.34)"
"26767","North Telangana","India","2","real","manter","","17.5381982","78.4009122","lugar pequeno (/residential, imp=0.08)"
"15623","Santa Rosa de Lima","Brazil","2","real","manter","","-28.0404239","-49.1280356","lugar (/administrative, imp=0.48)"
"27989","Llandegla","United Kingdom","2","real","manter","","53.0634526","-3.2013164","lugar (/village, imp=0.36)"
"26564","Damphu","འབྲུག་ཡུལ་","2","real","manter","","27.0062392","90.1241456","nao encontrado; classificado como real (provavelmente existe); coords via photon"
"25693","Taraba State","Nigeria","2","real","manter","","8.0141334","10.7376336","lugar (/administrative, imp=0.50)"
"27289","Los Quetzales National Park","Costa Rica","2","real","manter","","9.5849313","-83.8222285","lugar (/national_park, imp=0.27)"
"24191","Langar (Tajikistan)","Tajikistan","2","real","manter","","38.126809","70.2286404","lugar (/village, imp=0.15)"
"19078","Zhangjiagang","China","2","real","manter","","31.8782976","120.5514595","lugar (/administrative, imp=0.51)"
"13108","Northumberland National Park","United Kingdom","2","real","manter","","55.2857632","-2.1171596","lugar (/protected_area, imp=0.39)"
"19511","Nkasa Lupala National Park","Namibia","2","real","manter","","-18.417106","23.650918","lugar (/nature_reserve, imp=0.33)"
"25540","Werakata National Park","Australia","2","real","manter","","-32.870718","151.3821984","lugar (/nature_reserve, imp=0.44)"
"28410","Serrapetrona","Italy","2","real","manter","","43.1758989","13.1886151","lugar (/administrative, imp=0.49)"
"26037","Chira Island","Costa Rica","2","real","manter","","10.0994997","-85.1680333","lugar (/island, imp=0.39)"
"24501","Montague (Prince Edward Island)","Canada","2","real","manter","","46.1708855","-62.6538278","lugar (/administrative, imp=0.41)"
"21125","Lahn Valley","Deutschland","2","real","manter","","50.1599442","7.7272243","lugar (photon: boundary/protected_area)"
"28407","Târgu Lăpuș","Romania","2","real","manter","","47.4535458","23.8646852","lugar (/administrative, imp=0.49)"
"22274","Larochette","Luxembourg","2","real","manter","","49.7869673","6.2189134","lugar (/administrative, imp=0.45)"
"25588","Zec de la Rivière-Blanche","Canada","2","real","manter","","47.3745388","-72.0544114","lugar (/nature_reserve, imp=0.22)"
"26315","Rangsang","Indonesia","2","real","manter","","0.9283042","103.07687","lugar (/administrative, imp=0.24)"
"19138","Paharpur","India","2","real","manter","","26.6302552","84.61035","lugar (/administrative, imp=0.21)"
"21798","Yangsan","South Korea","2","real","manter","","35.3349979","129.0370582","lugar (/administrative, imp=0.50)"
"22613","San Remigio (Cebu)","Philippines","2","real","manter","","11.0835479","123.9366262","lugar (/town, imp=0.41)"
"28086","Chittaranjan","India","2","real","manter","","23.8491569","86.901887","lugar (/town, imp=0.33)"
"25638","Saki","Ukraine","2","real","manter","","45.1319466","33.6001281","lugar (/town, imp=0.49)"
"15435","San Casciano in Val di Pesa","Italy","2","real","manter","","43.6569596","11.1856679","lugar (/administrative, imp=0.51)"
"28119","Maclean","Australia","2","real","manter","","-29.4566667","153.2011111","lugar (/administrative, imp=0.16)"
"25749","Ogaminana","Nigeria","2","real","manter","","7.594643","6.224761","lugar (photon: place/village)"
"17621","Traralgon","Australia","2","real","manter","","-38.1946636","146.5381646","lugar (/administrative, imp=0.47)"
"11528","Margarita Island","Venezuela","2","real","manter","","11.0205596","-63.9073984","lugar (/island, imp=0.52)"
"25411","Las Marías","United States","2","real","manter","","18.2388706","-66.9825882","lugar (/administrative, imp=0.46)"
"26027","Vännäs","Sweden","2","real","manter","","63.95","19.666667","lugar (/administrative, imp=0.45)"
"15144","Chitwan National Park","Nepal","2","real","manter","","27.5168214","84.4382935","lugar (/national_park, imp=0.42)"
"25628","Boki","Nigeria","2","real","manter","","6.2680357","9.0290841","lugar (/administrative, imp=0.28)"
"26296","Blue River Provincial Park","France","2","real","manter","","-22.1239477","166.6851332","lugar (/nature_reserve, imp=0.24)"
"25913","Ulaagchinii Khar Nuur National Park","Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ","2","real","manter","","48.0928781","92.3239975","lugar (photon: water/lake)"
"24100","Banethi","India","2","real","manter","","25.3480596","76.2444305","lugar (photon: place/village)"
"25505","Krasnodon","Ukraine","2","real","manter","","48.2951425","39.7296737","lugar (/administrative, imp=0.49)"
"25926","Omupo","Nigeria","2","real","manter","","8.2756323","4.7965219","lugar (/town, imp=0.23)"
"26867","Lindesberg","Sweden","2","real","manter","","59.5930569","15.2264966","lugar (/town, imp=0.44)"
"28433","Dharashiv","India","2","real","manter","","18.169844","76.1179632","lugar (/administrative, imp=0.51)"
"25604","Mezőtúr","Hungary","2","real","manter","","47.0004724","20.6299513","lugar (/administrative, imp=0.47)"
"26082","Judbarra / Gregory National Park","Australia","2","real","manter","","-16.3071117","130.354325","lugar (/nature_reserve, imp=0.31)"
"26527","Hammarland","Finland","2","real","manter","","60.2196758","19.7378481","lugar (/administrative, imp=0.43)"
"16450","Southern Desert (Jordan)","United States","2","real","manter","","36.5149902","-115.5546593","POI real (photon: amenity/prison)"
"15334","Salcete","India","2","real","manter","","15.2559657","73.9881845","lugar (/administrative, imp=0.32)"
"26743","Ulza Regional Nature Park","France","2","real","manter","","45.416503","5.7834216","lugar (photon: boundary/protected_area)"
"15961","Shah Alam","Malaysia","2","real","manter","","3.0739429","101.5185278","lugar (/administrative, imp=0.56)"
"15604","Santa Fe Springs","United States","2","real","manter","","33.9480787","-118.0691499","lugar (/administrative, imp=0.52)"
"27959","Hvalvík","Faroe Islands","2","real","manter","","62.18701","-7.0362975","lugar (/administrative, imp=0.16)"
"28456","Igbo-Ukwu","Nigeria","2","real","manter","","6.016154","7.026333","lugar (/town, imp=0.16)"
"18353","Wardha","India","2","real","manter","","20.8256231","78.6131455","lugar (/administrative, imp=0.51)"
"27111","Ganvie","Бългaрия","2","real","manter","","43.3680599","28.0844342","POI real (photon: amenity/pub)"
"19442","Harrodsburg","United States","2","real","manter","","37.762298","-84.8432852","lugar (/administrative, imp=0.47)"
"26620","Semenawi Bahri National Park","Eritrea","2","real","manter","","16.0","39.0","lugar (/administrative, imp=0.44) (nome limpo)"
"28442","Foynes","Ireland","2","real","manter","","52.6111406","-9.1109507","lugar (/town, imp=0.16)"
"22734","Stalham and Sutton","United Kingdom","2","real","manter","","52.7718428","1.5151178","lugar (photon: place/town)"
"23751","Hardap","Namibia","2","real","manter","","-24.4140944","17.4134051","nao encontrado; classificado como real (provavelmente existe); coords via photon"
"11659","Mattapoisett","United States","2","real","manter","","41.6580466","-70.8135195","lugar (/administrative, imp=0.42)"
"12674","Natural Bridges National Monument","United States","2","real","manter","","37.6025953","-110.0111751","lugar (/nature_reserve, imp=0.44)"
"28452","Adazi-Nnukwu","Nigeria","2","real","manter","","6.1065652","7.0274093","lugar (/town, imp=0.16)"
"25542","Sainte-Angèle-de-Prémont","Canada","2","real","manter","","46.363041","-73.057709","lugar (/administrative, imp=0.29)"
"21953","Manhasset","United States","2","real","manter","","40.786702","-73.6967338","lugar (/census, imp=0.49)"
"28004","Cayambe Coca National Park","Ecuador","2","real","manter","","-0.0672669","-77.8159396","lugar (/national_park, imp=0.31)"
"23924","Wilpattu National Park","Sri Lanka","2","real","manter","","8.4496505","80.0167297","lugar (/nature_reserve, imp=0.31)"
"19388","Little Gasparilla Island","United States","2","real","manter","","26.8297885","-82.2909281","lugar (/island, imp=0.24)"
"28049","Aidone","Italy","2","real","manter","","37.4154209","14.445276","lugar (/administrative, imp=0.44)"
"24477","Southern Gotland","Danmark","2","real","manter","","55.085334","10.6311938","estrada/percurso (photon: highway/unclassified)"
"25853","Ada town","Syria","2","real","manter","","36.2530871","36.8019784","lugar (/town, imp=0.50)"
"28403","Kaleshwaram","India","2","real","manter","","18.8118078","79.9053408","lugar (/village, imp=0.34)"
"26196","Fossholl","Iceland","2","real","manter","","65.6088923","-19.5770428","lugar pequeno real (baixa importancia no OSM)"
"26401","Holmdel","United States","2","real","manter","","40.3451095","-74.1840322","lugar (/administrative, imp=0.47)"
"26780","South Damodar","India","2","real","manter","","15.3980773","73.8146925","POI real (photon: amenity/hospital)"
"23198","Zarqa","Jordan","2","real","manter","","32.0668425","36.0885771","lugar (/city, imp=0.49)"
"24303","Travelling with military responsibilities","XX","2","nao-e-lugar","remover/flag","baixa","","","conceito/tema de viagem (nao e lugar real)"
"26610","Taranna","Australia","2","real","manter","","-43.0540631","147.8665709","lugar (/administrative, imp=0.21)"
"26937","Pyhäntä","Finland","2","real","manter","","64.096296","26.3316485","lugar (/administrative, imp=0.43)"
"25690","Pyrénées National Park","France","2","real","manter","","42.7945865","0.1113594","lugar (/national_park, imp=0.47)"
"20356","Angangueo","Mexico","2","real","manter","","19.6281736","-100.3008116","lugar (/administrative, imp=0.39)"
"19903","Decatur Island","United States","2","real","manter","","48.5029601","-122.80833","lugar (/island, imp=0.17)"
"28023","Laguna de La Restinga National Park","Venezuela","2","real","manter","","11.0317646","-64.1897583","lugar (/national_park, imp=0.32)"
"27772","Makale","Indonesia","2","real","manter","","-3.1048886","119.8522592","lugar (/town, imp=0.31)"
"25593","Tasman National Park","Australia","2","real","manter","","-43.1868649","147.7328232","lugar (/nature_reserve, imp=0.34)"
"28078","Uluberia","India","2","real","manter","","22.4700318","88.1011108","lugar (/city, imp=0.44)"
"27222","Yby Yaú","Paraguay","2","real","manter","","-22.9664133","-56.5447268","lugar (/administrative, imp=0.28)"
"17157","Tattenhall","United Kingdom","2","real","manter","","53.1186798","-2.7695031","lugar (/village, imp=0.43)"
"23296","Mexican Hat","United States","2","real","manter","","37.1723135","-109.8662095","lugar (/census, imp=0.34)"
"21209","Glennallen","United States","2","real","manter","","62.1371485","-145.8220535","lugar (/census, imp=0.38)"
"19157","Kralupy nad Vltavou","Czechia","2","real","manter","","50.2415548","14.3106491","lugar (/administrative, imp=0.53)"
"24662","Baisha (Hainan)","China","2","real","manter","","19.211667","109.346667","lugar (/administrative, imp=0.48)"
"25745","Varangerhalvøya National Park","Norway","2","real","manter","","70.3314636","29.9980991","lugar (/national_park, imp=0.42)"
"27949","Jäkkvik","Sweden","2","real","manter","","66.3834151","16.9654746","lugar (/village, imp=0.15)"
"23882","Port Hawkesbury and Port Hastings","Canada","2","real","manter","","45.656802","-61.3679371","lugar (photon: aeroway/aerodrome)"
"27154","Macquarie Pass National Park","Australia","2","real","manter","","-34.5675279","150.6479195","lugar (/nature_reserve, imp=0.43)"
"23140","Thaton (Myanmar)","Myanmar","2","real","manter","","16.9136941","97.3689718","lugar (/city, imp=0.38)"
"18555","West Kalimantan","Indonesia","2","real","manter","","-0.1322387","111.0968901","lugar (/administrative, imp=0.62)"
"25592","Ichkeul National Park","Tunisia","2","real","manter","","37.1423527","9.6586803","lugar (/national_park, imp=0.40)"
"26541","Matawan","United States","2","real","manter","","40.41483","-74.2295891","lugar (/administrative, imp=0.46)"
"22793","Havant","United Kingdom","2","real","manter","","50.8519351","-0.9821263","lugar (/town, imp=0.46)"
"25883","Imesi-ile","Nigeria","2","real","manter","","7.833333","4.833333","lugar (/village, imp=0.15)"
"22319","Palmetto Bay","United States","2","real","manter","","25.6217715","-80.3247748","lugar (/administrative, imp=0.47)"
"9651","Kapiri Mposhi","Zambia","2","real","manter","","-13.9695026","28.6787997","lugar (/town, imp=0.37)"
"21740","Savigliano","Italy","2","real","manter","","44.6138134","7.6412661","lugar (/administrative, imp=0.59)"
"16987","Tada Falls","India","2","real","manter","","13.6071761","79.8446009","lugar (/attraction, imp=0.00)"
"24340","Boating in Finland","India","2","nao-e-lugar","remover/flag","baixa","","","conceito/tema de viagem (nao e lugar real)"
"28054","Mira-Bhayandar","India","2","real","manter","","19.2970316","72.858686","lugar (/administrative, imp=0.42)"
"14991","River Vale","United States","2","real","manter","","40.9953754","-74.0120832","lugar (/administrative, imp=0.41)"
"21806","Barcelona El Prat Airport","España","2","real","manter","","41.296944","2.0790474","lugar (photon: aeroway/aerodrome)"
"27442","Khar Zurkhnii Khokh Nuur","Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ","2","real","manter","","47.7916435","108.5776036","POI real (photon: tourism/guest_house)"
"20944","Argentan","France","2","real","manter","","48.74289","-0.0223386","lugar (/administrative, imp=0.59)"
"17975","Valgeranna","Estonia","2","real","manter","","58.3933494","24.364001","lugar (/administrative, imp=0.29)"
"16455","Southern Islands (British Virgin Islands)","British Virgin Islands","2","real","manter","","18.4067237","-64.6578929","estrada/percurso (photon: highway/path)"
"25652","Ipokia","Nigeria","2","real","manter","","6.6435327","2.8114232","lugar (/administrative, imp=0.31)"
"25470","Kinchega National Park","Australia","2","real","manter","","-32.499054","142.3310335","lugar (/nature_reserve, imp=0.43)"
"15622","Santa Rosa de Copán","Honduras","2","real","manter","","14.7675556","-88.7780977","lugar (/administrative, imp=0.42)"
"22345","Badian","Philippines","2","real","manter","","9.870125","123.3989791","lugar (/town, imp=0.41)"
"25938","Kasuwa Magani","Nigeria","2","real","manter","","10.3990561","7.7161577","lugar (photon: place/village)"
"27793","Forsayth and Cobbold Gorge","Australia","2","real","manter","","-18.7951861","143.4234782","lugar (photon: landuse/residential)"
"28406","Yadagirigutta","India","2","real","manter","","17.5840567","78.9467282","lugar (/town, imp=0.29)"
"28408","Daksharamam","XX","1","real","manter","","","","nao encontrado; classificado como real (provavelmente existe)"
"25307","Tala Bay","Jordan","1","real","manter","","29.4091955","34.9798154","lugar (/village, imp=0.15)"
"25397","Juana Díaz","United States","1","real","manter","","18.0637547","-66.4888661","lugar (/administrative, imp=0.46)"
"28014","Gola Rainforest National Park","Liberia","1","real","manter","","7.4630684","-10.836643","lugar (photon: boundary/national_park)"
"22236","Samana (Punjab)","India","1","real","manter","","30.1463519","76.1350576","lugar (photon: boundary/administrative)"
"28379","Narmadapuram","India","1","real","manter","","22.6002833","77.9269848","lugar (/administrative, imp=0.48)"
"25620","Kiten","Bulgaria","1","real","manter","","42.23584","27.77419","lugar (/town, imp=0.48)"
"7967","Glen Ellen","United States","1","real","manter","","38.355533","-122.5390729","lugar (/census, imp=0.41)"
"13709","Papillion","United States","1","real","manter","","41.1544433","-96.0422378","lugar (/administrative, imp=0.50)"
"24153","Ubari","Libya","1","real","manter","","26.5909391","12.7695658","lugar (/city, imp=0.39)"
"27571","Talata Mafara","Nigeria","1","real","manter","","12.3990101","6.0825831","lugar (/administrative, imp=0.26)"
"25607","Jászapáti","Hungary","1","real","manter","","47.5137235","20.1404245","lugar (/administrative, imp=0.45)"
"23199","Tamarin (Mauritius)","Mauritius","1","real","manter","","-20.3292161","57.3776792","lugar (/village, imp=0.15)"
"16065","Shimanami Kaido Bikeway","日本","1","real","manter","","34.4112236","133.1951441","ambiguo (photon: information/map); classificado como real (provavelmente existe)"
"26456","Karkamış","Turkey","1","real","manter","","36.8308329","37.9997896","lugar (/station, imp=0.44)"
"15665","Sarafovo","Bulgaria","1","real","manter","","42.5675123","27.492716","lugar (/station, imp=0.00)"
"25479","Szigetbecse","Hungary","1","real","manter","","47.1305562","18.9491726","lugar (/administrative, imp=0.47)"
